,sentence,sentiment_polarity,sentiment_subjectivity
2686,"RT @1st_Army_Area: ""\xe0\xb9\x80\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x88\xe0\xb8\xb0\xe0\xb8\x9c\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x9b\xe0\xb8\x94\xe0\xb9\x89\xe0\xb8\xa7\xe0\xb8\xa2\xe0\xb8\x81\xe0\xb8\xb1\xe0\xb8\x99""\n\n \xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\xa1\xe0\xb8\x97\xe0\xb8\xab\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x9a\xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88 2 \xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x81\xe0\xb8\xa9\xe0\xb8\xb2\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\x84\xe0\xb9\x8c \xe0\xb8\xa3\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa1\xe0\xb8\x9a\xe0\xb8\xa3\xe0\xb8\xb4\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x84\xe0\xb9\x82\xe0\xb8\xa5\xe0\xb8\xab\xe0\xb8\xb4\xe0\xb8\x95 \xe0\xb8\x93 \xe0\xb9\x82\xe0\xb8\xa3\xe0\xb8\x87\xe0\xb8\x9e\xe0\xb8\xa2\xe0\xb8\xb2\xe0\xb8\x9a\xe0\xb8\xb2\xe0\xb8\xa5\xe0\xb9\x80\xe0\xb8\x88\xe0\xb9\x89\xe0\xb8\xb2\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\xa2\xe0\xb8\xb2\xe0\xb8\xad\xe0\xb8\xa0\xe0\xb8\xb1\xe0\xb8\xa2\xe0\xb8\xa0\xe0\xb8\xb9\xe0\xb9\x80\xe0\xb8\x9a\xe0\xb8\xa8\xe0\xb8\xa3 \xe0\xb8\xad.\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87 \xe0\xb8\x88.\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x88\xe0\xb8\xb5\xe0\xb8\x99\xe0\xb8\x9a\xe0\xb8\xb8\xe0\xb8\xa3\xe0\xb8\xb5\xe2\x80\xa6'",0.0,0.0
2687,RT @kaQkaQ28Q80: \xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\nhttps://t.co/J4n0OdHxCQ \n\xe3\x83\xa6\xe3\x83\x83\xe3\x82\xad\xe3\x83\xbc\xe3\x81\x95\xe3\x82\x93gab\xe3\x82\x88\xe3\x82\x8a\n\n\xe3\x80\x90\xe3\x80\x8cCovid\xe3\x80\x8d\xe8\xa9\x90\xe6\xac\xba\xe2\x80\x93\xe5\xbc\x81\xe8\xad\xb7\xe5\xa3\xab\xe3\x81\xa8\xe5\x8c\xbb\xe7\x99\x82\xe5\xb0\x82\xe9\x96\x80\xe5\xae\xb6\xe3\x81\xaf\xe3\x80\x81\xe3\x80\x8c\xe4\xba\xba\xe9\x81\x93\xe3\x81\xab\xe5\xaf\xbe\xe3\x81\x99\xe3\x82\x8b\xe7\xbd\xaa\xe3\x80\x8d\xe3\x81\xae\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xabWHO\xe3\x81\xa8\xe4\xb8\x96\xe7\x95\x8c\xe3\x81\xae\xe6\x8c\x87\xe5\xb0\x8e\xe8\x80\x85\xe3\x81\xab\xe5\xaf\xbe\xe3\x81\x97\xe3\x81\xa6\xe8\xa8\xb4\xe8\xa8\x9f\xe6\x89\x8b\xe7\xb6\x9a\xe3\x81\x8d\xe3\x82\x92\xe9\x96\x8b\xe5\xa7\x8b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x91',0.0,0.0
2688,RT @tribuntimur: rest in peace\n\nPegiat medsos Birgaldo Sinaga meninggal dunia setelah berjuang lawan Covid-19\n\nDenny Siregar dkk sangat keh\xe2\x80\xa6',0.0,0.0
2689,RT @Diegoprz97: A programa\xc3\xa7\xc3\xa3o do @RedBullBraga nos pr\xc3\xb3ximos dias \xc3\xa9 a seguinte:\n\nAmanh\xc3\xa3: testagem de covid e treino 15h30.\nDomingo: Red Bull\xe2\x80\xa6',0.0,0.0
2690,RT @3_INFANTRY_DIV: \xe0\xb8\xab\xe0\xb8\x99\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa2 \xe0\xb8\xa3.13 \xe0\xb8\x9e\xe0\xb8\xb1\xe0\xb8\x99.2   \xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x83\xe0\xb8\xab\xe0\xb9\x89\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x8a\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa2\xe0\xb9\x80\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x88\xe0\xb8\xb1\xe0\xb8\x94\xe0\xb8\x8b\xe0\xb8\xb7\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x9b\xe0\xb8\xa5\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xb4\xe0\xb8\xa5\xe0\xb8\xaa\xe0\xb8\x94  \xe0\xb9\x80\xe0\xb8\x9e\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x8a\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa2\xe0\xb9\x80\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xa9\xe0\xb8\x95\xe0\xb8\xa3\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\x9c\xe0\xb8\xb9\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb9\x89\xe0\xb8\xa2\xe0\xb8\x87\xe0\xb8\x9b\xe0\xb8\xa5\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xb4\xe0\xb8\xa5  \xe0\xb8\x88.\xe0\xb8\xab\xe0\xb8\x99\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\x84\xe0\xb8\xb2\xe0\xb8\xa2  \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x9c\xe0\xb8\xa5\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\x97\xe0\xb8\x9a\xe2\x80\xa6',0.0,0.0
2691,@YashPalSinghIND @IdoDaniel go stand with covid okay ? \xf0\x9f\x87\xae\xf0\x9f\x87\xb1\xf0\x9f\x92\xa9 https://t.co/2EAcfnSE00',0.5,0.5
2692,RT @KhushnumaKashm1: Ensuring a deep connect with the people of #Kashmir and spreading awareness on the deadly #COVID19 virus to the far fl\xe2\x80\xa6',-0.03333333333333333,0.6
2693,RT @SRuhle: Why do people rage against the rich?\xf0\x9f\x91\x87\nLed his company to record profits from his home office.\nWhile front line workers risk the\xe2\x80\xa6',0.0,0.0
2694,RT @aaron_renn: Amazing summary of the institutional consensus opposing the use of mask - and ridiculing anyone who suggested them - from l\xe2\x80\xa6',0.6000000000000001,0.9
2695,Hey @MattMulcahy as you talk about the vaccine...I just nicely found.out my cousin Juloe just died at Upstate from\xe2\x80\xa6 https://t.co/vKX90abra0',0.6,1.0
2696,RT @jaihind5644: The volunteers of Dera Sacha Sauda are not less than any corona warriors who are distributing fruits to doctors,0.08333333333333333,0.06666666666666667
2697,RT @vinodkapri: \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\x9a\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x82\xe0\xa4\x81 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb5\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa5\x8c\xe0\xa4\xa8 \xe0\xa4\x85\xe0\xa4\xab\xe0\xa4\xbc\xe0\xa4\xb8\xe0\xa4\xb0 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x8c\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87 Covid hospital \xe0\xa4\xab\xe0\xa4\xbc\xe0\xa5\x8b\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb0\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa5\x80\xe2\x80\xa6',0.0,0.0
2698,MayGODBlessAllSouls \nHopePeace \n\nAs of now,0.0,0.0
2699,RT @CFBKings: The State of North Carolina has lifted its COVID restrictions and all indoor and outdoor sporting events are able to be at fu\xe2\x80\xa6',0.5,0.625
2700,RT @pradeepgowdas: \xe0\xb2\x87\xe0\xb2\x82\xe0\xb2\xa4\xe0\xb2\xb9  \xe0\xb2\xac\xe0\xb3\x81\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xa6\xe0\xb2\xbf\xe0\xb2\xb5\xe0\xb2\x82\xe0\xb2\xa4 \xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\xb8\xe0\xb2\xa6\xe0\xb2\xb0\xe0\xb2\xa8\xe0\xb3\x8d\xe0\xb2\xa8  \xe0\xb2\xaa\xe0\xb2\xa1\xe0\xb3\x86\xe0\xb2\xa6  \xe0\xb2\xa8\xe0\xb2\xae\xe0\xb3\x8d\xe0\xb2\xae  \xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\x9c\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xb5\xe0\xb3\x86 \xe0\xb2\xa7\xe0\xb2\xa8\xe0\xb3\x8d\xe0\xb2\xaf... \n\xe0\xb2\x95\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xa8\xe0\xb2\xbe\xe0\xb2\x9f\xe0\xb2\x95\xe0\xb2\xa6  \xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x9c\xe0\xb3\x8d\xe0\xb2\xaf \xe0\xb2\x98\xe0\xb2\x9f\xe0\xb2\x95\xe0\xb2\xa6  \xe0\xb2\x85\xe0\xb2\xa7\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7 @nalinkateel',0.0,0.0
2701,"b""RT @nolifeneet: Sask. realtor blasted for anti-vaccine",-0.6,0.9
2702,RT @carlzimmer: Pfizer and Moderna vaccines are powerfully effective against the virus,0.6,0.8
2703,RT @Biakicis: A nossa campe\xc3\xa3 @AnaPaulaVolei explica a irrita\xc3\xa7\xc3\xa3o do Relator da CPI,0.0,0.0
2704,RT @IkedaKiyohiko: \xe6\x84\x9f\xe5\x8b\x95\xe3\x81\xa7\xe3\x80\x81COVID-19\xe3\x81\xaf\xe6\xb2\xbb\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x81\x97\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe3\x82\x82\xe6\xb8\x9b\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x80\x82\xe3\x82\xaa\xe3\x83\xaa\xe3\x83\xb3\xe3\x83\x94\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xaf\xe6\x88\xa6\xe4\xba\x89\xe3\x81\x8b\xe3\x80\x82\xe4\xba\xba\xe3\x82\x92\xe6\xae\xba\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\xa7\xe9\x96\x8b\xe5\x82\xac\xe3\x81\x99\xe3\x82\x8b\xe3\x82\x82\xe3\x82\x93\xe3\x81\x98\xe3\x82\x83\xe3\x81\xad\xe3\x81\x88\xe3\x81\xa0\xe3\x82\x8d\xe3\x80\x82',0.0,0.0
2705,@Velvetune Dude fr. The place I work at is only taking card and no cash because of covid and I got yelled at by a c\xe2\x80\xa6 https://t.co/UA4Lhznkgm',0.0,1.0
2706,RT @NPR: Researchers have found that 12 people \xe2\x80\x94 yes,0.0,0.0
2707,"b""RT @__sha___: The clowns handling AZ vaccinations really don't check for #OKUMalaysia when doing the goddamn rescheduling and the call cent\xe2\x80\xa6""",0.2,0.2
2708,\xf0\x9f\x92\xa5 Youtube l\xc3\xb6scht erneut Stiftung-Corona Ausschuss-Video \xf0\x9f\x92\xa5\n\nNachdem Youtube die heutige SCA-Sitzung entfernt hat abe\xe2\x80\xa6 https://t.co/JGFt82ew6N',0.0,0.0
2709,RT @ajplus: As airstrikes continue in Gaza,0.0,0.0
2710,Um ano dentro de casa e,0.0,0.0
2711,RT @DSSNewsUpdates: SALUTE TO CORONA WARRIORS- DOCTORS,0.0,0.0
2712,RT @VBInsan1: On 29th April 2021,0.0,0.0
2713,Can my employer ask if I have received the COVID-19 vaccine? What you need to know https://t.co/8MyYXdxvYg',0.0,0.0
2714,RT @NavroopSingh_: Growing plasma,0.0,0.0
2715,RT @JordanSchachtel: The message is clear. COVID Mania is over. The orders from the White Hosue to the CDC could not be more clear. Democra\xe2\x80\xa6',0.175,0.31666666666666665
2716,RT @karajlahoria97: Result of 18 hr works.... \n\xe2\x88\x9aDestroyed the economy with Demonetisation.\n\xe2\x88\x9aUnplanned rollout of GST.\n\xe2\x88\x9aUnplanned Lockdown 1\xe2\x80\xa6',0.0,0.0
2717,"b""RT @atrupar: One year ago today Trump told us that if we just stopped doing coronavirus testing",0.0,0.0
2718,RT @nudog71: Which is the biggest danger to our country:\nCovid-19 or the GOP?',0.0,0.0
2719,@mkstalin dont allow the lorry in tamilnadu. Stop the lorryies state to state sir.. Due to spread the corona in tam\xe2\x80\xa6 https://t.co/pwWrNvg8iw',-0.125,0.375
2720,"b""RT @falliamridley: you have to respect that they couldn't even have many people on one set together because of covid",0.5,0.5
2721,RT @BonsTempsRoule: @dn_charles @shesinscrubs Same. My ICU has mid-30 year old pregnant women with full blown ARDS from COVID. It\xe2\x80\x99s scary a\xe2\x80\xa6',0.056666666666666664,0.475
2722,RT @laurajfagan: She\xe2\x80\x99s blatantly ignoring the @CDCgov\xe2\x80\x99s own COVID-19 risk assessments by age. Being age 5 to 17 is 99.9% protective against\xe2\x80\xa6',0.04999999999999999,0.75
2723,RT @ProfesorZubairi: Alarm dini. Positivity rate di Jakarta naik ke angka 10,0.0,0.0
2724,This woman is making crap up as she goes.',-0.8,0.8
2725,RT @AntonStefanus: .\n.\nSELAMAT JALAN BANG\nBRIGALDO SINAGA\n\nMungkin Abang kalah bertarung melawan Covid ..\nNamun Abang telah menang melawan\xe2\x80\xa6',0.0,0.0
2726,Fact checking the fact checkers....lol',0.0,0.0
2727,RT @VincentRK: A lot of COVID deaths in India in young people who should be doing well &amp; recovering. \n\nI am making a plea to doctors in Ind\xe2\x80\xa6',0.1,0.4
2728,RT @SukunaBikona7: \xe6\x9c\x80\xe8\xbf\x91\xe3\x81\xae\xe9\x99\xb0\xe8\xac\x80\xe8\xab\x96\xe7\x95\x8c\xe9\x9a\x88\xe3\x81\xa7\xe3\x81\xafCOVID-19\xe3\x83\xaf\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xb3\xe6\x8e\xa5\xe7\xa8\xae\xe5\xbe\x8c\xe3\x81\xab\xe6\x8e\xa5\xe7\xa8\xae\xe9\x83\xa8\xe4\xbd\x8d\xe3\x81\xab\xe7\xa3\x81\xe7\x9f\xb3\xe3\x81\x8c\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8f\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe3\x83\x8d\xe3\x82\xbf\xe3\x81\x8c\xe6\xb5\x81\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\x89\xe3\x81\x97\xe3\x81\x84\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\xe6\x8e\xa5\xe7\xa8\xae\xe3\x81\x97\xe3\x81\x9f\xe7\x9a\x86\xe3\x81\x95\xe3\x82\x93\xe3\x81\xaf\xe3\x81\x9c\xe3\x81\xb2\xe3\x80\x82\n\xe5\x83\x95\xe3\x81\xaf\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82 https://t.co/aHsaZaQaC0',0.0,0.0
2729,RT @indiatvnews: COVID-19: USTR,0.0,0.0
2730,RT @jpcrin: No no tengo covid estoy tosiendo porque me ahogu\xc3\xa9 con mi propia baba',0.0,0.0
2731,RT @2_BEAST_SYSTEMS: THE WORST MASS SHOOTING IN HISTORY IS....\n\nThe Covid 19 vaccine \xe2\x80\xbc\xef\xb8\x8f',-1.0,1.0
2732,RT @escritosluquita: el COVID est\xc3\xa1 matando la mejor edad de mi vida',0.0,0.0
2733,RT @CQualtro: Today:\nAt 7 PM PST those 25+ will be able to book a vaccination appointment.\n\xc2\xa0\nMay 15th:\nAt 7 PM PST those 20+ will be able t\xe2\x80\xa6',0.5,0.625
2734,RT @APFOficial: El plantel femenino del Club Olimpia tambi\xc3\xa9n forma parte de la jornada de vacunaci\xc3\xb3n contra el COVID-19.\n\nEste proceso se l\xe2\x80\xa6',0.0,0.0
2735,"RT @veronicaressia: Excelente presentaci\xc3\xb3n de @Solchi1986 ""Comparativo covid",0.0,0.0
2736,RT @RN_Atheist: Call me crazy but I\xe2\x80\x99m not sure I trust the CDC on this masking recommendation. They\xe2\x80\x99re the same people who initially said y\xe2\x80\xa6',-0.2125,0.4784722222222222
2737,@guivissotto VAI TOMAR NO CU CORONA',0.0,0.0
2738,RT @_luizdocarmo: A CPI do covid se mostra muito eficiente em atrasar as pautas fundamentais para ajudar na pandemia e criar condi\xc3\xa7\xc3\xb5es melh\xe2\x80\xa6',0.0,0.0
2739,RT @singhamrita27: Jali ko aag kehte hein,0.0,0.0
2740,"b""RT @KCPubHealth: We're excited to partner w/ @4Culture to launch a new pilot program at vaccination sites: **\xf0\x9d\x97\xa9\xf0\x9d\x97\xae\xf0\x9d\x98\x85 \xf0\x9d\x98\x81\xf0\x9d\x97\xbc \xf0\x9d\x98\x81\xf0\x9d\x97\xb5\xf0\x9d\x97\xb2 \xf0\x9d\x97\x99\xf0\x9d\x98\x82\xf0\x9d\x98\x81\xf0\x9d\x98\x82\xf0\x9d\x97\xbf\xf0\x9d\x97\xb2**\n\n#VaxToThe\xe2\x80\xa6""",0.2556818181818182,0.6022727272727273
2741,RT @RosendoTapia6: @CarlitoS_lim S\xc3\xad,0.0,0.0
2742,Estamos cansados de escuchar mensajes catastrofistas altamente improbables,0.0,0.0
2743,RT @skpkaruna: Vaccinate #VaccinateIndia',0.0,0.0
2744,RT @ThisIsMohit777: Dear All Corona warriors,0.0,0.0
2745,@tomdflynn @aussieavidread https://t.co/Fctnnty4dE',0.0,0.0
2746,RT @army2pr: \xe0\xb8\xab\xe0\xb8\x99\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa2 \xe0\xb8\xa3.13 \xe0\xb8\x9e\xe0\xb8\xb1\xe0\xb8\x99.2   \xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x83\xe0\xb8\xab\xe0\xb9\x89\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x8a\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa2\xe0\xb9\x80\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x88\xe0\xb8\xb1\xe0\xb8\x94\xe0\xb8\x8b\xe0\xb8\xb7\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x9b\xe0\xb8\xa5\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xb4\xe0\xb8\xa5\xe0\xb8\xaa\xe0\xb8\x94  \xe0\xb9\x80\xe0\xb8\x9e\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x8a\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa2\xe0\xb9\x80\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xa9\xe0\xb8\x95\xe0\xb8\xa3\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\x9c\xe0\xb8\xb9\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb9\x89\xe0\xb8\xa2\xe0\xb8\x87\xe0\xb8\x9b\xe0\xb8\xa5\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xb4\xe0\xb8\xa5  \xe0\xb8\x88.\xe0\xb8\xab\xe0\xb8\x99\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\x84\xe0\xb8\xb2\xe0\xb8\xa2  \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x9c\xe0\xb8\xa5\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\x97\xe0\xb8\x9a\xe0\xb9\x83\xe0\xb8\x99\xe0\xb8\xab\xe0\xb9\x89\xe0\xb8\xa7\xe0\xb8\x87\xe0\xb8\xaa\xe2\x80\xa6',0.0,0.0
2747,Modi government destroyed India..\n\nModi promised 2 cr jobs a year;  -  never happened.\n\nModi promised doubling farm\xe2\x80\xa6 https://t.co/aghSnZBu9u',0.0,0.0
2748,RT @RajucuteK: \xe0\xae\x85\xe0\xae\xaf\xe0\xaf\x8d\xe0\xae\xaf\xe0\xae\xbe \xe0\xae\x89\xe0\xae\x99\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb3\xe0\xaf\x81\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81 \xe0\xae\x8e\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb2\xe0\xae\xbe\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\xae\xe0\xae\xa9\xe0\xae\x9a\xe0\xae\xbe\xe0\xae\x9f\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xbf\xe0\xae\xaf\xe0\xaf\x87 \xe0\xae\x87\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb2\xe0\xaf\x88\xe0\xae\xaf\xe0\xae\xbe..? - @mkstalin https://t.co/nqONtJQIJG',0.0,0.0
2749,"b""RT @fuzahkifli: Sorry if I'm being honest &amp; too loud regarding the beraya/ breaching the SOP thing. I had to do my part. My heart breaks fo\xe2\x80\xa6""",0.06666666666666667,0.9
2750,RT @Vipper171: O cara resistiu ao LSD,0.05,1.0
2751,RT @SukunaBikona7: \xe6\x9c\x80\xe8\xbf\x91\xe3\x81\xae\xe9\x99\xb0\xe8\xac\x80\xe8\xab\x96\xe7\x95\x8c\xe9\x9a\x88\xe3\x81\xa7\xe3\x81\xafCOVID-19\xe3\x83\xaf\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xb3\xe6\x8e\xa5\xe7\xa8\xae\xe5\xbe\x8c\xe3\x81\xab\xe6\x8e\xa5\xe7\xa8\xae\xe9\x83\xa8\xe4\xbd\x8d\xe3\x81\xab\xe7\xa3\x81\xe7\x9f\xb3\xe3\x81\x8c\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8f\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe3\x83\x8d\xe3\x82\xbf\xe3\x81\x8c\xe6\xb5\x81\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\x89\xe3\x81\x97\xe3\x81\x84\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\xe6\x8e\xa5\xe7\xa8\xae\xe3\x81\x97\xe3\x81\x9f\xe7\x9a\x86\xe3\x81\x95\xe3\x82\x93\xe3\x81\xaf\xe3\x81\x9c\xe3\x81\xb2\xe3\x80\x82\n\xe5\x83\x95\xe3\x81\xaf\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82 https://t.co/aHsaZaQaC0',0.0,0.0
2752,"b""RT @RealPNavarro: Fauci stone cold lied to Rand Paul.  Here's the evidence.\nhttps://t.co/U7F9h2Q3Zx""",-0.6,1.0
2753,RT @axios: Using stimulus funds it received from the COVID relief plan,0.0,0.0
2754,RT @NarongpanJ: \xe0\xb8\x97\xe0\xb8\xab\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x8a\xe0\xb8\xb2 \xe0\xb8\x8a\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\xa2\xe0\xb9\x80\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\x8a\xe0\xb8\xb2',0.0,0.0
2755,"b""RT @JaskaranSandhu_: In all the stories being told about India's second wave",0.0,0.0
2756,RT @billbowtell: Discredited view that aerosols don\xe2\x80\x99t spread #covid held by ICEG underpins refusal to upgrade hotel quarantine. If little a\xe2\x80\xa6',-0.1875,0.5
2757,@ppbajpai India FIGHTS COVID with @narendramodi  leading from FRONT\n\nInspite of Efforts frm COVID VULTURES (Tukdey\xe2\x80\xa6 https://t.co/h9Z1c9LSFg',0.0,0.0
2758,@KucingBodas Lo pikir di Malaysia ga ada politikus2 yg gunakan issue identitas..?\n\nSebelom covid gue bolak balik malaysia..\nHalah..',0.0,0.0
2759,RT @hamrickisms: Working from home,0.0,0.0
2760,RT @tanvi_mendon: Cancel class 12th boards 2021\n@cbseindia29 \n@DrRPNishank',0.0,0.0
